SPECIES,ECO_NAME,latitude,longitude,GARDEN_CODE,INSTITUTION,INFRASPECIFIC_COLLECTIONS_ASSIGNED,FINEST_TAXON_RESOLUTION,ROUNDED_G_RANK,ROUNDED_N_RANK,COSEWIC_DESC,total_accessions_sp,garden_accessions_sp,genebank_accessions_sp,PRIMARY_ASSOCIATED_CROP_COMMON_NAME,UNABLE_TO_ASSIGN_GEO_DISTR,CWR,WUS,NATIVE,PRIMARY_ASSOCIATED_CROP_TYPE_GENERAL_1,PRIMARY_ASSOCIATED_CROP_TYPE_GENERAL_2,SECONDARY_ASSOCIATED_CROP_TYPE_GENERAL,PRIMARY_CROP_OR_WUS_USE_SPECIFIC_1,PRIMARY_CROP_OR_WUS_USE_SPECIFIC_2,PRIMARY_CROP_OR_WUS_USE_SPECIFIC_3,SECONDARY_CROP_OR_WUS_USE_1,TIER,GENEPOOL,CATEGORY,total_CWRs_in_ecoregion,endemic_CWRs_in_ecoregion,total_WUS_in_ecoregion,endemic_WUS_in_ecoregion,total_accessions_w_finest_taxon_res,garden_accessions_w_finest_taxon_res,genebank_accessions_w_finest_taxon_res,scientificName
Sorbus decora,Great Lakes,44.5,-79.75,PGRC,G,,Y,G5,N5,,31,21,10,Rowan,NA,Y,Y,Y,Forest Resources,Food,NA,Forest Resources,Fruits,,NA,2,NA,2,126,8,240,22,15,6,9,Sorbus decora (Sarg.) C.K.Schneid.
Sorbus decora,Hudson Plains,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Rowan,NA,Y,Y,Y,Forest Resources,Food,NA,Forest Resources,Fruits,,NA,2,NA,2,41,0,97,0,15,6,9,Sorbus decora (Sarg.) C.K.Schneid.
Sorbus decora,Northern Appalachian / Acadian,46.68333,-64.86667,3,BG,,Y,G5,N5,,31,21,10,Rowan,NA,Y,Y,Y,Forest Resources,Food,NA,Forest Resources,Fruits,,NA,2,NA,2,115,6,219,7,15,6,9,Sorbus decora (Sarg.) C.K.Schneid.
Sorbus decora,Northern Appalachian / Acadian,46.68333,-64.86667,3,BG,,Y,G5,N5,,31,21,10,Rowan,NA,Y,Y,Y,Forest Resources,Food,NA,Forest Resources,Fruits,,NA,2,NA,2,115,6,219,7,15,6,9,Sorbus decora (Sarg.) C.K.Schneid.
Sorbus decora,Northern Appalachian / Acadian,46.68333,-64.86667,3,BG,,Y,G5,N5,,31,21,10,Rowan,NA,Y,Y,Y,Forest Resources,Food,NA,Forest Resources,Fruits,,NA,2,NA,2,115,6,219,7,15,6,9,Sorbus decora (Sarg.) C.K.Schneid.
Sorbus decora,Northern Appalachian / Acadian,46.15,-62.83333,PGRC,G,,Y,G5,N5,,31,21,10,Rowan,NA,Y,Y,Y,Forest Resources,Food,NA,Forest Resources,Fruits,,NA,2,NA,2,115,6,219,7,15,6,9,Sorbus decora (Sarg.) C.K.Schneid.
Sorbus decora,Northern Appalachian / Acadian,46.11666,-63.81667,PGRC,G,,Y,G5,N5,,31,21,10,Rowan,NA,Y,Y,Y,Forest Resources,Food,NA,Forest Resources,Fruits,,NA,2,NA,2,115,6,219,7,15,6,9,Sorbus decora (Sarg.) C.K.Schneid.
Sorbus decora,Northern Appalachian / Acadian,46.51667,-64.03333,PGRC,G,,Y,G5,N5,,31,21,10,Rowan,NA,Y,Y,Y,Forest Resources,Food,NA,Forest Resources,Fruits,,NA,2,NA,2,115,6,219,7,15,6,9,Sorbus decora (Sarg.) C.K.Schneid.
Sorbus decora,Northern Appalachian / Acadian,45.88334,-67.51667,PGRC,G,,Y,G5,N5,,31,21,10,Rowan,NA,Y,Y,Y,Forest Resources,Food,NA,Forest Resources,Fruits,,NA,2,NA,2,115,6,219,7,15,6,9,Sorbus decora (Sarg.) C.K.Schneid.
Sorbus decora,Northern Appalachian / Acadian,46.68333,-64.86667,PGRC,G,,Y,G5,N5,,31,21,10,Rowan,NA,Y,Y,Y,Forest Resources,Food,NA,Forest Resources,Fruits,,NA,2,NA,2,115,6,219,7,15,6,9,Sorbus decora (Sarg.) C.K.Schneid.
Sorbus decora,Northern Appalachian / Acadian,45.6,-63.9,PGRC,G,,Y,G5,N5,,31,21,10,Rowan,NA,Y,Y,Y,Forest Resources,Food,NA,Forest Resources,Fruits,,NA,2,NA,2,115,6,219,7,15,6,9,Sorbus decora (Sarg.) C.K.Schneid.
Sorbus decora,Northern Appalachian / Acadian,46.5,-63.4,PGRC,G,,Y,G5,N5,,31,21,10,Rowan,NA,Y,Y,Y,Forest Resources,Food,NA,Forest Resources,Fruits,,NA,2,NA,2,115,6,219,7,15,6,9,Sorbus decora (Sarg.) C.K.Schneid.
Sorbus decora,St. Lawrence - Champlain Valley,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Rowan,NA,Y,Y,Y,Forest Resources,Food,NA,Forest Resources,Fruits,,NA,2,NA,2,107,2,210,6,15,6,9,Sorbus decora (Sarg.) C.K.Schneid.
Sorbus decora,Superior Mixed Forest,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Rowan,NA,Y,Y,Y,Forest Resources,Food,NA,Forest Resources,Fruits,,NA,2,NA,2,64,0,128,0,15,6,9,Sorbus decora (Sarg.) C.K.Schneid.
Sorbus scopulina,Alaska Range,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Rowan,NA,Y,Y,Y,Forest Resources,Food,NA,Forest Resources,Fruits,,NA,2,NA,2,14,0,34,0,0,0,0,Sorbus scopulina Greene
Sorbus scopulina,Aspen Parkland,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Rowan,NA,Y,Y,Y,Forest Resources,Food,NA,Forest Resources,Fruits,,NA,2,NA,2,67,1,127,1,0,0,0,Sorbus scopulina Greene
Sorbus scopulina,Boreal Cordillera,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Rowan,NA,Y,Y,Y,Forest Resources,Food,NA,Forest Resources,Fruits,,NA,2,NA,2,56,0,120,1,0,0,0,Sorbus scopulina Greene
Sorbus scopulina,Boreal Plains,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Rowan,NA,Y,Y,Y,Forest Resources,Food,NA,Forest Resources,Fruits,,NA,2,NA,2,75,1,160,1,0,0,0,Sorbus scopulina Greene
Sorbus scopulina,Boreal Shield,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Rowan,NA,Y,Y,Y,Forest Resources,Food,NA,Forest Resources,Fruits,,NA,2,NA,2,115,0,230,0,0,0,0,Sorbus scopulina Greene
Sorbus scopulina,Canadian Rocky Mountains,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Rowan,NA,Y,Y,Y,Forest Resources,Food,NA,Forest Resources,Fruits,,NA,2,NA,2,90,2,197,3,0,0,0,Sorbus scopulina Greene
Sorbus scopulina,Montane Cordillera,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Rowan,NA,Y,Y,Y,Forest Resources,Food,NA,Forest Resources,Fruits,,NA,2,NA,2,78,0,166,1,0,0,0,Sorbus scopulina Greene
Sorbus scopulina,North Cascades,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Rowan,NA,Y,Y,Y,Forest Resources,Food,NA,Forest Resources,Fruits,,NA,2,NA,2,59,0,157,0,0,0,0,Sorbus scopulina Greene
Sorbus scopulina,Okanagan,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Rowan,NA,Y,Y,Y,Forest Resources,Food,NA,Forest Resources,Fruits,,NA,2,NA,2,93,5,203,17,0,0,0,Sorbus scopulina Greene
Sorbus scopulina,Pacific Northwest Coast,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Rowan,NA,Y,Y,Y,Forest Resources,Food,NA,Forest Resources,Fruits,,NA,2,NA,2,67,1,154,0,0,0,0,Sorbus scopulina Greene
Sorbus scopulina,S.E. Alaska - B.C. Coastal Forest And Mountains,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Rowan,NA,Y,Y,Y,Forest Resources,Food,NA,Forest Resources,Fruits,,NA,2,NA,2,52,1,154,3,0,0,0,Sorbus scopulina Greene
Sorbus scopulina,Taiga Cordillera,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Rowan,NA,Y,Y,Y,Forest Resources,Food,NA,Forest Resources,Fruits,,NA,2,NA,2,18,0,51,0,0,0,0,Sorbus scopulina Greene
Sorbus scopulina,Taiga Plains,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Rowan,NA,Y,Y,Y,Forest Resources,Food,NA,Forest Resources,Fruits,,NA,2,NA,2,39,0,91,0,0,0,0,Sorbus scopulina Greene
Sorbus scopulina,Willamette Valley - Puget Trough - Georgia Basin: Temperate Conifer Forests,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Rowan,NA,Y,Y,Y,Forest Resources,Food,NA,Forest Resources,Fruits,,NA,2,NA,2,82,6,184,8,0,0,0,Sorbus scopulina Greene
Sorbus sitchensis,Alaska Range,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Rowan,NA,Y,Y,Y,Forest Resources,Food,NA,Forest Resources,Fruits,,NA,2,NA,2,14,0,34,0,0,0,0,Sorbus sitchensis M.Roem.
Sorbus sitchensis,Boreal Cordillera,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Rowan,NA,Y,Y,Y,Forest Resources,Food,NA,Forest Resources,Fruits,,NA,2,NA,2,56,0,120,1,0,0,0,Sorbus sitchensis M.Roem.
Sorbus sitchensis,Boreal Shield,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Rowan,NA,Y,Y,Y,Forest Resources,Food,NA,Forest Resources,Fruits,,NA,2,NA,2,115,0,230,0,0,0,0,Sorbus sitchensis M.Roem.
Sorbus sitchensis,Canadian Rocky Mountains,49.66667,-114.8167,3,BG,Y,Y,T5,N5,,12,5,7,Rowan,NA,Y,Y,Y,Forest Resources,Food,NA,Forest Resources,Fruits,,NA,2,NA,2,90,2,197,3,0,0,0,Sorbus sitchensis M.Roem.
Sorbus sitchensis,Canadian Rocky Mountains,49.66667,-114.8167,3,BG,Y,Y,T5,N5,,12,5,7,Rowan,NA,Y,Y,Y,Forest Resources,Food,NA,Forest Resources,Fruits,,NA,2,NA,2,90,2,197,3,0,0,0,Sorbus sitchensis M.Roem.
Sorbus sitchensis,Montane Cordillera,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Rowan,NA,Y,Y,Y,Forest Resources,Food,NA,Forest Resources,Fruits,,NA,2,NA,2,78,0,166,1,0,0,0,Sorbus sitchensis M.Roem.
Sorbus sitchensis,North Cascades,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Rowan,NA,Y,Y,Y,Forest Resources,Food,NA,Forest Resources,Fruits,,NA,2,NA,2,59,0,157,0,0,0,0,Sorbus sitchensis M.Roem.
Sorbus sitchensis,Okanagan,50.55,-119.56,2,BG,Y,Y,T5,N5,,12,5,7,Rowan,NA,Y,Y,Y,Forest Resources,Food,NA,Forest Resources,Fruits,,NA,2,NA,2,93,5,203,17,0,0,0,Sorbus sitchensis M.Roem.
Sorbus sitchensis,Okanagan,50.55,-119.56,2,BG,Y,Y,T5,N5,,12,5,7,Rowan,NA,Y,Y,Y,Forest Resources,Food,NA,Forest Resources,Fruits,,NA,2,NA,2,93,5,203,17,0,0,0,Sorbus sitchensis M.Roem.
Sorbus sitchensis,Okanagan,50.55,-119.56,2,BG,Y,Y,T5,N5,,12,5,7,Rowan,NA,Y,Y,Y,Forest Resources,Food,NA,Forest Resources,Fruits,,NA,2,NA,2,93,5,203,17,0,0,0,Sorbus sitchensis M.Roem.
Sorbus sitchensis,Pacific Northwest Coast,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Rowan,NA,Y,Y,Y,Forest Resources,Food,NA,Forest Resources,Fruits,,NA,2,NA,2,67,1,154,0,0,0,0,Sorbus sitchensis M.Roem.
Sorbus sitchensis,S.E. Alaska - B.C. Coastal Forest And Mountains,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Rowan,NA,Y,Y,Y,Forest Resources,Food,NA,Forest Resources,Fruits,,NA,2,NA,2,52,1,154,3,0,0,0,Sorbus sitchensis M.Roem.
Sorbus sitchensis,Willamette Valley - Puget Trough - Georgia Basin: Temperate Conifer Forests,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Rowan,NA,Y,Y,Y,Forest Resources,Food,NA,Forest Resources,Fruits,,NA,2,NA,2,82,6,184,8,0,0,0,Sorbus sitchensis M.Roem.
Spiraea douglasii,Canadian Rocky Mountains,51.51667,-119.3833,NPGS,G,N,N,G5,N5,,13,4,9,Meadowsweet,NA,N,Y,Y,Medicinals,,NA,Medicinals,,,NA,NA,NA,NA,90,2,197,3,2,1,1,Spiraea douglasii Hook.
Spiraea douglasii,Montane Cordillera,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Meadowsweet,NA,N,Y,Y,Medicinals,,NA,Medicinals,,,NA,NA,NA,NA,78,0,166,1,2,1,1,Spiraea douglasii Hook.
Spiraea douglasii,North Cascades,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Meadowsweet,NA,N,Y,Y,Medicinals,,NA,Medicinals,,,NA,NA,NA,NA,59,0,157,0,2,1,1,Spiraea douglasii Hook.
Spiraea douglasii,Okanagan,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Meadowsweet,NA,N,Y,Y,Medicinals,,NA,Medicinals,,,NA,NA,NA,NA,93,5,203,17,2,1,1,Spiraea douglasii Hook.
Spiraea douglasii,Pacific Northwest Coast,48.95804,-124.7064,3,BG,N,N,G5,N5,,13,4,9,Meadowsweet,NA,N,Y,Y,Medicinals,,NA,Medicinals,,,NA,NA,NA,NA,67,1,154,0,2,1,1,Spiraea douglasii Hook.
Spiraea douglasii,S.E. Alaska - B.C. Coastal Forest And Mountains,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Meadowsweet,NA,N,Y,Y,Medicinals,,NA,Medicinals,,,NA,NA,NA,NA,52,1,154,3,2,1,1,Spiraea douglasii Hook.
Spiraea douglasii,St. Lawrence - Champlain Valley,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Meadowsweet,NA,N,Y,Y,Medicinals,,NA,Medicinals,,,NA,NA,NA,NA,107,2,210,6,2,1,1,Spiraea douglasii Hook.
Spiraea douglasii,Willamette Valley - Puget Trough - Georgia Basin: Temperate Conifer Forests,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Meadowsweet,NA,N,Y,Y,Medicinals,,NA,Medicinals,,,NA,NA,NA,NA,82,6,184,8,2,1,1,Spiraea douglasii Hook.
Spiraea douglasii,Yukon Plateau And Flats,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Meadowsweet,NA,N,Y,Y,Medicinals,,NA,Medicinals,,,NA,NA,NA,NA,24,0,54,0,2,1,1,Spiraea douglasii Hook.
Symphoricarpos albus,Aspen Parkland,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Snowberry,NA,N,Y,Y,Medicinals,,NA,Medicinals,,,NA,NA,NA,NA,67,1,127,1,13,12,1,Symphoricarpos albus (L.) C.Koch
Symphoricarpos albus,Boreal Cordillera,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Snowberry,NA,N,Y,Y,Medicinals,,NA,Medicinals,,,NA,NA,NA,NA,56,0,120,1,13,12,1,Symphoricarpos albus (L.) C.Koch
Symphoricarpos albus,Boreal Plains,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Snowberry,NA,N,Y,Y,Medicinals,,NA,Medicinals,,,NA,NA,NA,NA,75,1,160,1,13,12,1,Symphoricarpos albus (L.) C.Koch
Symphoricarpos albus,Boreal Shield,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Snowberry,NA,N,Y,Y,Medicinals,,NA,Medicinals,,,NA,NA,NA,NA,115,0,230,0,13,12,1,Symphoricarpos albus (L.) C.Koch
Symphoricarpos albus,Canadian Rocky Mountains,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Snowberry,NA,N,Y,Y,Medicinals,,NA,Medicinals,,,NA,NA,NA,NA,90,2,197,3,13,12,1,Symphoricarpos albus (L.) C.Koch
Symphoricarpos albus,Fescue-Mixed Grass Prairie,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Snowberry,NA,N,Y,Y,Medicinals,,NA,Medicinals,,,NA,NA,NA,NA,44,2,92,1,13,12,1,Symphoricarpos albus (L.) C.Koch
Symphoricarpos albus,Great Lakes,43.3362,-80.15127,1,BG,N,N,G5,N5,,76,55,21,Snowberry,NA,N,Y,Y,Medicinals,,NA,Medicinals,,,NA,NA,NA,NA,126,8,240,22,13,12,1,Symphoricarpos albus (L.) C.Koch
Symphoricarpos albus,Great Lakes,43.3362,-80.15127,1,BG,N,N,G5,N5,,76,55,21,Snowberry,NA,N,Y,Y,Medicinals,,NA,Medicinals,,,NA,NA,NA,NA,126,8,240,22,13,12,1,Symphoricarpos albus (L.) C.Koch
Symphoricarpos albus,Great Lakes,43.3362,-80.15127,1,BG,N,N,G5,N5,,76,55,21,Snowberry,NA,N,Y,Y,Medicinals,,NA,Medicinals,,,NA,NA,NA,NA,126,8,240,22,13,12,1,Symphoricarpos albus (L.) C.Koch
Symphoricarpos albus,Great Lakes,41.81642,-82.64346,1,BG,N,N,G5,N5,,76,55,21,Snowberry,NA,N,Y,Y,Medicinals,,NA,Medicinals,,,NA,NA,NA,NA,126,8,240,22,13,12,1,Symphoricarpos albus (L.) C.Koch
Symphoricarpos albus,Great Lakes,43.3362,-80.15127,1,BG,N,N,G5,N5,,76,55,21,Snowberry,NA,N,Y,Y,Medicinals,,NA,Medicinals,,,NA,NA,NA,NA,126,8,240,22,13,12,1,Symphoricarpos albus (L.) C.Koch
Symphoricarpos albus,Great Lakes,41.81642,-82.64346,1,BG,N,N,G5,N5,,76,55,21,Snowberry,NA,N,Y,Y,Medicinals,,NA,Medicinals,,,NA,NA,NA,NA,126,8,240,22,13,12,1,Symphoricarpos albus (L.) C.Koch
Symphoricarpos albus,Great Lakes,41.81642,-82.64346,1,BG,N,N,G5,N5,,76,55,21,Snowberry,NA,N,Y,Y,Medicinals,,NA,Medicinals,,,NA,NA,NA,NA,126,8,240,22,13,12,1,Symphoricarpos albus (L.) C.Koch
Symphoricarpos albus,Great Lakes,41.81642,-82.64346,1,BG,N,N,G5,N5,,76,55,21,Snowberry,NA,N,Y,Y,Medicinals,,NA,Medicinals,,,NA,NA,NA,NA,126,8,240,22,13,12,1,Symphoricarpos albus (L.) C.Koch
Symphoricarpos albus,Hudson Plains,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Snowberry,NA,N,Y,Y,Medicinals,,NA,Medicinals,,,NA,NA,NA,NA,41,0,97,0,13,12,1,Symphoricarpos albus (L.) C.Koch
Symphoricarpos albus,Montane Cordillera,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Snowberry,NA,N,Y,Y,Medicinals,,NA,Medicinals,,,NA,NA,NA,NA,78,0,166,1,13,12,1,Symphoricarpos albus (L.) C.Koch
Symphoricarpos albus,North Cascades,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Snowberry,NA,N,Y,Y,Medicinals,,NA,Medicinals,,,NA,NA,NA,NA,59,0,157,0,13,12,1,Symphoricarpos albus (L.) C.Koch
Symphoricarpos albus,Northern Appalachian / Acadian,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Snowberry,NA,N,Y,Y,Medicinals,,NA,Medicinals,,,NA,NA,NA,NA,115,6,219,7,13,12,1,Symphoricarpos albus (L.) C.Koch
Symphoricarpos albus,Northern Great Plains Steppe,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Snowberry,NA,N,Y,Y,Medicinals,,NA,Medicinals,,,NA,NA,NA,NA,42,1,88,7,13,12,1,Symphoricarpos albus (L.) C.Koch
Symphoricarpos albus,Northern Tallgrass Prairie,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Snowberry,NA,N,Y,Y,Medicinals,,NA,Medicinals,,,NA,NA,NA,NA,54,0,92,0,13,12,1,Symphoricarpos albus (L.) C.Koch
Symphoricarpos albus,Okanagan,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Snowberry,NA,N,Y,Y,Medicinals,,NA,Medicinals,,,NA,NA,NA,NA,93,5,203,17,13,12,1,Symphoricarpos albus (L.) C.Koch
Symphoricarpos albus,Pacific Northwest Coast,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Snowberry,NA,N,Y,Y,Medicinals,,NA,Medicinals,,,NA,NA,NA,NA,67,1,154,0,13,12,1,Symphoricarpos albus (L.) C.Koch
Symphoricarpos albus,S.E. Alaska - B.C. Coastal Forest And Mountains,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Snowberry,NA,N,Y,Y,Medicinals,,NA,Medicinals,,,NA,NA,NA,NA,52,1,154,3,13,12,1,Symphoricarpos albus (L.) C.Koch
Symphoricarpos albus,St. Lawrence - Champlain Valley,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Snowberry,NA,N,Y,Y,Medicinals,,NA,Medicinals,,,NA,NA,NA,NA,107,2,210,6,13,12,1,Symphoricarpos albus (L.) C.Koch
Symphoricarpos albus,Superior Mixed Forest,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Snowberry,NA,N,Y,Y,Medicinals,,NA,Medicinals,,,NA,NA,NA,NA,64,0,128,0,13,12,1,Symphoricarpos albus (L.) C.Koch
Symphoricarpos albus,Taiga Plains,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Snowberry,NA,N,Y,Y,Medicinals,,NA,Medicinals,,,NA,NA,NA,NA,39,0,91,0,13,12,1,Symphoricarpos albus (L.) C.Koch
Symphoricarpos albus,Willamette Valley - Puget Trough - Georgia Basin: Temperate Conifer Forests,49.68599,-124.9892,3,BG,N,Y,T5,N5,,76,55,21,Snowberry,NA,N,Y,Y,Medicinals,,NA,Medicinals,,,NA,NA,NA,NA,82,6,184,8,13,12,1,Symphoricarpos albus (L.) C.Koch
Symphoricarpos albus,Willamette Valley - Puget Trough - Georgia Basin: Temperate Conifer Forests,49.68599,-124.9892,3,BG,N,Y,T5,N5,,76,55,21,Snowberry,NA,N,Y,Y,Medicinals,,NA,Medicinals,,,NA,NA,NA,NA,82,6,184,8,13,12,1,Symphoricarpos albus (L.) C.Koch
Symphoricarpos albus,Willamette Valley - Puget Trough - Georgia Basin: Temperate Conifer Forests,49.68599,-124.9892,3,BG,N,Y,T5,N5,,76,55,21,Snowberry,NA,N,Y,Y,Medicinals,,NA,Medicinals,,,NA,NA,NA,NA,82,6,184,8,13,12,1,Symphoricarpos albus (L.) C.Koch
Symphoricarpos albus,Willamette Valley - Puget Trough - Georgia Basin: Temperate Conifer Forests,49.68599,-124.9892,3,BG,N,Y,T5,N5,,76,55,21,Snowberry,NA,N,Y,Y,Medicinals,,NA,Medicinals,,,NA,NA,NA,NA,82,6,184,8,13,12,1,Symphoricarpos albus (L.) C.Koch
Symphoricarpos albus,Willamette Valley - Puget Trough - Georgia Basin: Temperate Conifer Forests,48.73595,-122.4846,NPGS,G,N,N,G5,N5,,76,55,21,Snowberry,NA,N,Y,Y,Medicinals,,NA,Medicinals,,,NA,NA,NA,NA,82,6,184,8,13,12,1,Symphoricarpos albus (L.) C.Koch
Taxus brevifolia,Canadian Rocky Mountains,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yew,NA,Y,Y,Y,Forest Resources,Medicinals,NA,Forest Resources,Medicinals,,NA,2,NA,2,90,2,197,3,2,2,0,Taxus brevifolia Nutt.
Taxus brevifolia,North Cascades,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yew,NA,Y,Y,Y,Forest Resources,Medicinals,NA,Forest Resources,Medicinals,,NA,2,NA,2,59,0,157,0,2,2,0,Taxus brevifolia Nutt.
Taxus brevifolia,Okanagan,50.40537,-122.2488,3,BG,,Y,G5,N5,,9,4,5,Yew,NA,Y,Y,Y,Forest Resources,Medicinals,NA,Forest Resources,Medicinals,,NA,2,NA,2,93,5,203,17,2,2,0,Taxus brevifolia Nutt.
Taxus brevifolia,Okanagan,49.52706,-120.9042,3,BG,,Y,G5,N5,,9,4,5,Yew,NA,Y,Y,Y,Forest Resources,Medicinals,NA,Forest Resources,Medicinals,,NA,2,NA,2,93,5,203,17,2,2,0,Taxus brevifolia Nutt.
Taxus brevifolia,Pacific Northwest Coast,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yew,NA,Y,Y,Y,Forest Resources,Medicinals,NA,Forest Resources,Medicinals,,NA,2,NA,2,67,1,154,0,2,2,0,Taxus brevifolia Nutt.
Taxus brevifolia,S.E. Alaska - B.C. Coastal Forest And Mountains,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yew,NA,Y,Y,Y,Forest Resources,Medicinals,NA,Forest Resources,Medicinals,,NA,2,NA,2,52,1,154,3,2,2,0,Taxus brevifolia Nutt.
Taxus brevifolia,Willamette Valley - Puget Trough - Georgia Basin: Temperate Conifer Forests,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yew,NA,Y,Y,Y,Forest Resources,Medicinals,NA,Forest Resources,Medicinals,,NA,2,NA,2,82,6,184,8,2,2,0,Taxus brevifolia Nutt.
Taxus canadensis,Arctic Cordillera,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yew,NA,Y,Y,Y,Forest Resources,Medicinals,NA,Forest Resources,Medicinals,,NA,2,NA,2,11,0,27,0,12,8,4,Taxus canadensis Marshall
Taxus canadensis,Aspen Parkland,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yew,NA,Y,Y,Y,Forest Resources,Medicinals,NA,Forest Resources,Medicinals,,NA,2,NA,2,67,1,127,1,12,8,4,Taxus canadensis Marshall
Taxus canadensis,Boreal Plains,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yew,NA,Y,Y,Y,Forest Resources,Medicinals,NA,Forest Resources,Medicinals,,NA,2,NA,2,75,1,160,1,12,8,4,Taxus canadensis Marshall
Taxus canadensis,Boreal Shield,48.31653,-81.84014,1,BG,,Y,G5,N5,,25,19,6,Yew,NA,Y,Y,Y,Forest Resources,Medicinals,NA,Forest Resources,Medicinals,,NA,2,NA,2,115,0,230,0,12,8,4,Taxus canadensis Marshall
Taxus canadensis,Great Lakes,43.43223,-80.09726,1,BG,,Y,G5,N5,,25,19,6,Yew,NA,Y,Y,Y,Forest Resources,Medicinals,NA,Forest Resources,Medicinals,,NA,2,NA,2,126,8,240,22,12,8,4,Taxus canadensis Marshall
Taxus canadensis,Great Lakes,43.65418,-80.5378,3,BG,,Y,G5,N5,,25,19,6,Yew,NA,Y,Y,Y,Forest Resources,Medicinals,NA,Forest Resources,Medicinals,,NA,2,NA,2,126,8,240,22,12,8,4,Taxus canadensis Marshall
Taxus canadensis,Great Lakes,43.64517,-80.50513,3,BG,,Y,G5,N5,,25,19,6,Yew,NA,Y,Y,Y,Forest Resources,Medicinals,NA,Forest Resources,Medicinals,,NA,2,NA,2,126,8,240,22,12,8,4,Taxus canadensis Marshall
